image_name,crema,color_clarity,presentation,type_of_cup,type_of_coffee,served_way,is_relevant
coffe_image(601)_augmented_10.jpg,1,2,0,2,1,2,1
coffe_image(601)_augmented_11.jpg,1,2,0,2,1,2,1
coffe_image(601)_augmented_12.jpg,1,2,0,2,1,2,1
coffe_image(602)_augmented_1.jpg,2,-1,1,2,2,2,1
coffe_image(602)_augmented_2.jpg,2,-1,1,2,2,2,1
coffe_image(602)_augmented_3.jpg,2,-1,1,2,2,2,1
coffe_image(602)_augmented_4.jpg,2,-1,1,2,2,2,1
coffe_image(602)_augmented_5.jpg,2,-1,1,2,2,2,1
coffe_image(602)_augmented_6.jpg,2,-1,1,2,2,2,1
coffe_image(602)_augmented_7.jpg,2,-1,1,2,2,2,1
coffe_image(602)_augmented_8.jpg,2,-1,1,2,2,2,1
coffe_image(602)_augmented_9.jpg,2,-1,1,2,2,2,1
coffe_image(602)_augmented_10.jpg,2,-1,1,2,2,2,1
coffe_image(602)_augmented_11.jpg,2,-1,1,2,2,2,1
coffe_image(602)_augmented_12.jpg,2,-1,1,2,2,2,1
coffe_image(603)_augmented_1.jpg,0,-1,0,2,2,1,1
coffe_image(603)_augmented_2.jpg,0,-1,0,2,2,1,1
coffe_image(603)_augmented_3.jpg,0,-1,0,2,2,1,1
coffe_image(603)_augmented_4.jpg,0,-1,0,2,2,1,1
coffe_image(603)_augmented_5.jpg,0,-1,0,2,2,1,1
coffe_image(603)_augmented_6.jpg,0,-1,0,2,2,1,1
coffe_image(603)_augmented_7.jpg,0,-1,0,2,2,1,1
coffe_image(603)_augmented_8.jpg,0,-1,0,2,2,1,1
coffe_image(603)_augmented_9.jpg,0,-1,0,2,2,1,1
coffe_image(603)_augmented_10.jpg,0,-1,0,2,2,1,1
coffe_image(603)_augmented_11.jpg,0,-1,0,2,2,1,1
coffe_image(603)_augmented_12.jpg,0,-1,0,2,2,1,1
coffe_image(604)_augmented_1.jpg,2,-1,2,2,2,0,1
coffe_image(604)_augmented_2.jpg,2,-1,2,2,2,0,1
coffe_image(604)_augmented_3.jpg,2,-1,2,2,2,0,1
coffe_image(604)_augmented_4.jpg,2,-1,2,2,2,0,1
coffe_image(604)_augmented_5.jpg,2,-1,2,2,2,0,1
coffe_image(604)_augmented_6.jpg,2,-1,2,2,2,0,1
coffe_image(604)_augmented_7.jpg,2,-1,2,2,2,0,1
coffe_image(604)_augmented_8.jpg,2,-1,2,2,2,0,1
coffe_image(604)_augmented_9.jpg,2,-1,2,2,2,0,1
coffe_image(604)_augmented_10.jpg,2,-1,2,2,2,0,1
coffe_image(604)_augmented_11.jpg,2,-1,2,2,2,0,1
coffe_image(604)_augmented_12.jpg,2,-1,2,2,2,0,1
coffe_image(605)_augmented_1.jpg,2,-1,0,0,2,0,1
coffe_image(605)_augmented_2.jpg,2,-1,0,0,2,0,1
coffe_image(605)_augmented_3.jpg,2,-1,0,0,2,0,1
coffe_image(605)_augmented_4.jpg,2,-1,0,0,2,0,1
coffe_image(605)_augmented_5.jpg,2,-1,0,0,2,0,1
coffe_image(605)_augmented_6.jpg,2,-1,0,0,2,0,1
coffe_image(605)_augmented_7.jpg,2,-1,0,0,2,0,1
coffe_image(605)_augmented_8.jpg,2,-1,0,0,2,0,1
coffe_image(605)_augmented_9.jpg,2,-1,0,0,2,0,1
coffe_image(605)_augmented_10.jpg,2,-1,0,0,2,0,1
coffe_image(605)_augmented_11.jpg,2,-1,0,0,2,0,1
coffe_image(605)_augmented_12.jpg,2,-1,0,0,2,0,1
coffe_image(606)_augmented_1.jpg,2,-1,0,0,2,0,1
coffe_image(606)_augmented_2.jpg,2,-1,0,0,2,0,1
coffe_image(606)_augmented_3.jpg,2,-1,0,0,2,0,1
coffe_image(606)_augmented_4.jpg,2,-1,0,0,2,0,1
coffe_image(606)_augmented_5.jpg,2,-1,0,0,2,0,1
coffe_image(606)_augmented_6.jpg,2,-1,0,0,2,0,1
coffe_image(606)_augmented_7.jpg,2,-1,0,0,2,0,1
coffe_image(606)_augmented_8.jpg,2,-1,0,0,2,0,1
coffe_image(606)_augmented_9.jpg,2,-1,0,0,2,0,1
coffe_image(606)_augmented_10.jpg,2,-1,0,0,2,0,1
coffe_image(606)_augmented_11.jpg,2,-1,0,0,2,0,1
coffe_image(606)_augmented_12.jpg,2,-1,0,0,2,0,1
coffe_image(607)_augmented_1.jpg,2,1,2,2,2,2,1
coffe_image(607)_augmented_2.jpg,2,1,2,2,2,2,1
coffe_image(607)_augmented_3.jpg,2,1,2,2,2,2,1
coffe_image(607)_augmented_4.jpg,2,1,2,2,2,2,1
coffe_image(607)_augmented_5.jpg,2,1,2,2,2,2,1
coffe_image(607)_augmented_6.jpg,2,1,2,2,2,2,1
coffe_image(607)_augmented_7.jpg,2,1,2,2,2,2,1
coffe_image(607)_augmented_8.jpg,2,1,2,2,2,2,1
coffe_image(607)_augmented_9.jpg,2,1,2,2,2,2,1
coffe_image(607)_augmented_10.jpg,2,1,2,2,2,2,1
coffe_image(607)_augmented_11.jpg,2,1,2,2,2,2,1
coffe_image(607)_augmented_12.jpg,2,1,2,2,2,2,1
coffe_image(608)_augmented_1.jpg,2,-1,2,2,2,2,1
coffe_image(608)_augmented_2.jpg,2,-1,2,2,2,2,1
coffe_image(608)_augmented_3.jpg,2,-1,2,2,2,2,1
coffe_image(608)_augmented_4.jpg,2,-1,2,2,2,2,1
coffe_image(608)_augmented_5.jpg,2,-1,2,2,2,2,1
coffe_image(608)_augmented_6.jpg,2,-1,2,2,2,2,1
coffe_image(608)_augmented_7.jpg,2,-1,2,2,2,2,1
coffe_image(608)_augmented_8.jpg,2,-1,2,2,2,2,1
coffe_image(608)_augmented_9.jpg,2,-1,2,2,2,2,1
coffe_image(608)_augmented_10.jpg,2,-1,2,2,2,2,1
coffe_image(608)_augmented_11.jpg,2,-1,2,2,2,2,1
coffe_image(608)_augmented_12.jpg,2,-1,2,2,2,2,1
coffe_image(609)_augmented_1.jpg,0,2,0,1,0,0,1
coffe_image(609)_augmented_2.jpg,0,2,0,1,0,0,1
coffe_image(609)_augmented_3.jpg,0,2,0,1,0,0,1
coffe_image(609)_augmented_4.jpg,0,2,0,1,0,0,1
coffe_image(609)_augmented_5.jpg,0,2,0,1,0,0,1
coffe_image(609)_augmented_6.jpg,0,2,0,1,0,0,1
coffe_image(609)_augmented_7.jpg,0,2,0,1,0,0,1
coffe_image(609)_augmented_8.jpg,0,2,0,1,0,0,1
coffe_image(609)_augmented_9.jpg,0,2,0,1,0,0,1
coffe_image(609)_augmented_10.jpg,0,2,0,1,0,0,1
coffe_image(609)_augmented_11.jpg,0,2,0,1,0,0,1
coffe_image(609)_augmented_12.jpg,0,2,0,1,0,0,1
coffe_image(610)_augmented_1.jpg,0,2,0,1,0,0,1
coffe_image(610)_augmented_2.jpg,0,2,0,1,0,0,1
coffe_image(610)_augmented_3.jpg,0,2,0,1,0,0,1
coffe_image(610)_augmented_4.jpg,0,2,0,1,0,0,1
coffe_image(610)_augmented_5.jpg,0,2,0,1,0,0,1
coffe_image(610)_augmented_6.jpg,0,2,0,1,0,0,1
coffe_image(610)_augmented_7.jpg,0,2,0,1,0,0,1
coffe_image(610)_augmented_8.jpg,0,2,0,1,0,0,1
coffe_image(610)_augmented_9.jpg,0,2,0,1,0,0,1
coffe_image(610)_augmented_10.jpg,0,2,0,1,0,0,1
coffe_image(610)_augmented_11.jpg,0,2,0,1,0,0,1
coffe_image(610)_augmented_12.jpg,0,2,0,1,0,0,1
coffe_image(611)_augmented_1.jpg,2,-1,2,2,2,2,1
coffe_image(611)_augmented_2.jpg,2,-1,2,2,2,2,1
coffe_image(611)_augmented_3.jpg,2,-1,2,2,2,2,1
coffe_image(611)_augmented_4.jpg,2,-1,2,2,2,2,1
coffe_image(611)_augmented_5.jpg,2,-1,2,2,2,2,1
coffe_image(611)_augmented_6.jpg,2,-1,2,2,2,2,1
coffe_image(611)_augmented_7.jpg,2,-1,2,2,2,2,1
coffe_image(611)_augmented_8.jpg,2,-1,2,2,2,2,1
coffe_image(611)_augmented_9.jpg,2,-1,2,2,2,2,1
coffe_image(611)_augmented_10.jpg,2,-1,2,2,2,2,1
coffe_image(611)_augmented_11.jpg,2,-1,2,2,2,2,1
coffe_image(611)_augmented_12.jpg,2,-1,2,2,2,2,1
coffe_image(612)_augmented_1.jpg,2,-1,2,2,2,2,1
coffe_image(612)_augmented_2.jpg,2,-1,2,2,2,2,1
coffe_image(612)_augmented_3.jpg,2,-1,2,2,2,2,1
coffe_image(612)_augmented_4.jpg,2,-1,2,2,2,2,1
coffe_image(612)_augmented_5.jpg,2,-1,2,2,2,2,1
coffe_image(612)_augmented_6.jpg,2,-1,2,2,2,2,1
coffe_image(612)_augmented_7.jpg,2,-1,2,2,2,2,1
coffe_image(612)_augmented_8.jpg,2,-1,2,2,2,2,1
coffe_image(612)_augmented_9.jpg,2,-1,2,2,2,2,1
coffe_image(612)_augmented_10.jpg,2,-1,2,2,2,2,1
coffe_image(612)_augmented_11.jpg,2,-1,2,2,2,2,1
coffe_image(612)_augmented_12.jpg,2,-1,2,2,2,2,1
coffe_image(613)_augmented_1.jpg,0,1,0,1,0,0,1
coffe_image(613)_augmented_2.jpg,0,1,0,1,0,0,1
coffe_image(613)_augmented_3.jpg,0,1,0,1,0,0,1
coffe_image(613)_augmented_4.jpg,0,1,0,1,0,0,1
coffe_image(613)_augmented_5.jpg,0,1,0,1,0,0,1
coffe_image(613)_augmented_6.jpg,0,1,0,1,0,0,1
coffe_image(613)_augmented_7.jpg,0,1,0,1,0,0,1
coffe_image(613)_augmented_8.jpg,0,1,0,1,0,0,1
coffe_image(613)_augmented_9.jpg,0,1,0,1,0,0,1
coffe_image(613)_augmented_10.jpg,0,1,0,1,0,0,1
coffe_image(613)_augmented_11.jpg,0,1,0,1,0,0,1
coffe_image(613)_augmented_12.jpg,0,1,0,1,0,0,1
coffe_image(614)_augmented_1.jpg,2,-1,0,1,1,1,1
coffe_image(614)_augmented_2.jpg,2,-1,0,1,1,1,1
coffe_image(614)_augmented_3.jpg,2,-1,0,1,1,1,1
coffe_image(614)_augmented_4.jpg,2,-1,0,1,1,1,1
coffe_image(614)_augmented_5.jpg,2,-1,0,1,1,1,1
coffe_image(614)_augmented_6.jpg,2,-1,0,1,1,1,1
coffe_image(614)_augmented_7.jpg,2,-1,0,1,1,1,1
coffe_image(614)_augmented_8.jpg,2,-1,0,1,1,1,1
coffe_image(614)_augmented_9.jpg,2,-1,0,1,1,1,1
coffe_image(614)_augmented_10.jpg,2,-1,0,1,1,1,1
coffe_image(614)_augmented_11.jpg,2,-1,0,1,1,1,1
coffe_image(614)_augmented_12.jpg,2,-1,0,1,1,1,1
coffe_image(615)_augmented_1.jpg,2,-1,2,2,2,1,1
coffe_image(615)_augmented_2.jpg,2,-1,2,2,2,1,1
coffe_image(615)_augmented_3.jpg,2,-1,2,2,2,1,1
coffe_image(615)_augmented_4.jpg,2,-1,2,2,2,1,1
coffe_image(615)_augmented_5.jpg,2,-1,2,2,2,1,1
coffe_image(615)_augmented_6.jpg,2,-1,2,2,2,1,1
coffe_image(615)_augmented_7.jpg,2,-1,2,2,2,1,1
coffe_image(615)_augmented_8.jpg,2,-1,2,2,2,1,1
coffe_image(615)_augmented_9.jpg,2,-1,2,2,2,1,1
coffe_image(615)_augmented_10.jpg,2,-1,2,2,2,1,1
coffe_image(615)_augmented_11.jpg,2,-1,2,2,2,1,1
coffe_image(615)_augmented_12.jpg,2,-1,2,2,2,1,1
coffe_image(616)_augmented_1.jpg,0,2,0,1,0,0,1
coffe_image(616)_augmented_2.jpg,0,2,0,1,0,0,1
coffe_image(616)_augmented_3.jpg,0,2,0,1,0,0,1
coffe_image(616)_augmented_4.jpg,0,2,0,1,0,0,1
coffe_image(616)_augmented_5.jpg,0,2,0,1,0,0,1
coffe_image(616)_augmented_6.jpg,0,2,0,1,0,0,1
coffe_image(616)_augmented_7.jpg,0,2,0,1,0,0,1
coffe_image(616)_augmented_8.jpg,0,2,0,1,0,0,1
coffe_image(616)_augmented_9.jpg,0,2,0,1,0,0,1
coffe_image(616)_augmented_10.jpg,0,2,0,1,0,0,1
coffe_image(616)_augmented_11.jpg,0,2,0,1,0,0,1
coffe_image(616)_augmented_12.jpg,0,2,0,1,0,0,1
coffe_image(617)_augmented_1.jpg,0,2,0,1,0,0,1
coffe_image(617)_augmented_2.jpg,0,2,0,1,0,0,1
coffe_image(617)_augmented_3.jpg,0,2,0,1,0,0,1
coffe_image(617)_augmented_4.jpg,0,2,0,1,0,0,1
coffe_image(617)_augmented_5.jpg,0,2,0,1,0,0,1
coffe_image(617)_augmented_6.jpg,0,2,0,1,0,0,1
coffe_image(617)_augmented_7.jpg,0,2,0,1,0,0,1
coffe_image(617)_augmented_8.jpg,0,2,0,1,0,0,1
coffe_image(617)_augmented_9.jpg,0,2,0,1,0,0,1
coffe_image(617)_augmented_10.jpg,0,2,0,1,0,0,1
coffe_image(617)_augmented_11.jpg,0,2,0,1,0,0,1
coffe_image(617)_augmented_12.jpg,0,2,0,1,0,0,1
coffe_image(618)_augmented_1.jpg,2,-1,0,2,2,2,1
coffe_image(618)_augmented_2.jpg,2,-1,0,2,2,2,1
coffe_image(618)_augmented_3.jpg,2,-1,0,2,2,2,1
coffe_image(618)_augmented_4.jpg,2,-1,0,2,2,2,1
coffe_image(618)_augmented_5.jpg,2,-1,0,2,2,2,1
coffe_image(618)_augmented_6.jpg,2,-1,0,2,2,2,1
coffe_image(618)_augmented_7.jpg,2,-1,0,2,2,2,1
coffe_image(618)_augmented_8.jpg,2,-1,0,2,2,2,1
coffe_image(618)_augmented_9.jpg,2,-1,0,2,2,2,1
coffe_image(618)_augmented_10.jpg,2,-1,0,2,2,2,1
coffe_image(618)_augmented_11.jpg,2,-1,0,2,2,2,1
coffe_image(618)_augmented_12.jpg,2,-1,0,2,2,2,1
coffe_image(619)_augmented_1.jpg,1,-1,0,1,1,1,1
coffe_image(619)_augmented_2.jpg,1,-1,0,1,1,1,1
coffe_image(619)_augmented_3.jpg,1,-1,0,1,1,1,1
coffe_image(619)_augmented_4.jpg,1,-1,0,1,1,1,1
coffe_image(619)_augmented_5.jpg,1,-1,0,1,1,1,1
coffe_image(619)_augmented_6.jpg,1,-1,0,1,1,1,1
coffe_image(619)_augmented_7.jpg,1,-1,0,1,1,1,1
coffe_image(619)_augmented_8.jpg,1,-1,0,1,1,1,1
coffe_image(619)_augmented_9.jpg,1,-1,0,1,1,1,1
coffe_image(619)_augmented_10.jpg,1,-1,0,1,1,1,1
coffe_image(619)_augmented_11.jpg,1,-1,0,1,1,1,1
coffe_image(619)_augmented_12.jpg,1,-1,0,1,1,1,1
coffe_image(620)_augmented_1.jpg,1,-1,0,2,2,2,1
coffe_image(620)_augmented_2.jpg,1,-1,0,2,2,2,1
coffe_image(620)_augmented_3.jpg,1,-1,0,2,2,2,1
coffe_image(620)_augmented_4.jpg,1,-1,0,2,2,2,1
coffe_image(620)_augmented_5.jpg,1,-1,0,2,2,2,1
coffe_image(620)_augmented_6.jpg,1,-1,0,2,2,2,1
coffe_image(620)_augmented_7.jpg,1,-1,0,2,2,2,1
coffe_image(620)_augmented_8.jpg,1,-1,0,2,2,2,1
coffe_image(620)_augmented_9.jpg,1,-1,0,2,2,2,1
coffe_image(620)_augmented_10.jpg,1,-1,0,2,2,2,1
coffe_image(620)_augmented_11.jpg,1,-1,0,2,2,2,1
coffe_image(620)_augmented_12.jpg,1,-1,0,2,2,2,1
coffe_image(621)_augmented_1.jpg,0,2,0,1,0,1,1
coffe_image(621)_augmented_2.jpg,0,2,0,1,0,1,1
coffe_image(621)_augmented_3.jpg,0,2,0,1,0,1,1
coffe_image(621)_augmented_4.jpg,0,2,0,1,0,1,1
coffe_image(621)_augmented_5.jpg,0,2,0,1,0,1,1
coffe_image(621)_augmented_6.jpg,0,2,0,1,0,1,1
coffe_image(621)_augmented_7.jpg,0,2,0,1,0,1,1
coffe_image(621)_augmented_8.jpg,0,2,0,1,0,1,1
coffe_image(621)_augmented_9.jpg,0,2,0,1,0,1,1
coffe_image(621)_augmented_10.jpg,0,2,0,1,0,1,1
coffe_image(621)_augmented_11.jpg,0,2,0,1,0,1,1
coffe_image(621)_augmented_12.jpg,0,2,0,1,0,1,1
coffe_image(622)_augmented_1.jpg,1,2,0,2,0,1,1
coffe_image(622)_augmented_2.jpg,1,2,0,2,0,1,1
coffe_image(622)_augmented_3.jpg,1,2,0,2,0,1,1
coffe_image(622)_augmented_4.jpg,1,2,0,2,0,1,1
coffe_image(622)_augmented_5.jpg,1,2,0,2,0,1,1
coffe_image(622)_augmented_6.jpg,1,2,0,2,0,1,1
coffe_image(622)_augmented_7.jpg,1,2,0,2,0,1,1
coffe_image(622)_augmented_8.jpg,1,2,0,2,0,1,1
coffe_image(622)_augmented_9.jpg,1,2,0,2,0,1,1
coffe_image(622)_augmented_10.jpg,1,2,0,2,0,1,1
coffe_image(622)_augmented_11.jpg,1,2,0,2,0,1,1
coffe_image(622)_augmented_12.jpg,1,2,0,2,0,1,1
coffe_image(623)_augmented_1.jpg,1,2,0,2,0,1,1
coffe_image(623)_augmented_2.jpg,1,2,0,2,0,1,1
coffe_image(623)_augmented_3.jpg,1,2,0,2,0,1,1
coffe_image(623)_augmented_4.jpg,1,2,0,2,0,1,1
coffe_image(623)_augmented_5.jpg,1,2,0,2,0,1,1
coffe_image(623)_augmented_6.jpg,1,2,0,2,0,1,1
coffe_image(623)_augmented_7.jpg,1,2,0,2,0,1,1
coffe_image(623)_augmented_8.jpg,1,2,0,2,0,1,1
coffe_image(623)_augmented_9.jpg,1,2,0,2,0,1,1
coffe_image(623)_augmented_10.jpg,1,2,0,2,0,1,1
coffe_image(623)_augmented_11.jpg,1,2,0,2,0,1,1
coffe_image(623)_augmented_12.jpg,1,2,0,2,0,1,1
coffe_image(624)_augmented_1.jpg,1,-1,2,2,2,2,1
coffe_image(624)_augmented_2.jpg,1,-1,2,2,2,2,1
coffe_image(624)_augmented_3.jpg,1,-1,2,2,2,2,1
coffe_image(624)_augmented_4.jpg,1,-1,2,2,2,2,1
coffe_image(624)_augmented_5.jpg,1,-1,2,2,2,2,1
coffe_image(624)_augmented_6.jpg,1,-1,2,2,2,2,1
coffe_image(624)_augmented_7.jpg,1,-1,2,2,2,2,1
coffe_image(624)_augmented_8.jpg,1,-1,2,2,2,2,1
coffe_image(624)_augmented_9.jpg,1,-1,2,2,2,2,1
coffe_image(624)_augmented_10.jpg,1,-1,2,2,2,2,1
coffe_image(624)_augmented_11.jpg,1,-1,2,2,2,2,1
coffe_image(624)_augmented_12.jpg,1,-1,2,2,2,2,1
coffe_image(625)_augmented_1.jpg,2,-1,2,2,2,0,1
coffe_image(625)_augmented_2.jpg,2,-1,2,2,2,0,1
coffe_image(625)_augmented_3.jpg,2,-1,2,2,2,0,1
coffe_image(625)_augmented_4.jpg,2,-1,2,2,2,0,1
coffe_image(625)_augmented_5.jpg,2,-1,2,2,2,0,1
coffe_image(625)_augmented_6.jpg,2,-1,2,2,2,0,1
coffe_image(625)_augmented_7.jpg,2,-1,2,2,2,0,1
coffe_image(625)_augmented_8.jpg,2,-1,2,2,2,0,1
coffe_image(625)_augmented_9.jpg,2,-1,2,2,2,0,1
coffe_image(625)_augmented_10.jpg,2,-1,2,2,2,0,1
coffe_image(625)_augmented_11.jpg,2,-1,2,2,2,0,1
coffe_image(625)_augmented_12.jpg,2,-1,2,2,2,0,1
coffe_image(626)_augmented_1.jpg,0,2,0,1,0,0,1
coffe_image(626)_augmented_2.jpg,0,2,0,1,0,0,1
coffe_image(626)_augmented_3.jpg,0,2,0,1,0,0,1
coffe_image(626)_augmented_4.jpg,0,2,0,1,0,0,1
coffe_image(626)_augmented_5.jpg,0,2,0,1,0,0,1
coffe_image(626)_augmented_6.jpg,0,2,0,1,0,0,1
coffe_image(626)_augmented_7.jpg,0,2,0,1,0,0,1
coffe_image(626)_augmented_8.jpg,0,2,0,1,0,0,1
coffe_image(626)_augmented_9.jpg,0,2,0,1,0,0,1
coffe_image(626)_augmented_10.jpg,0,2,0,1,0,0,1
coffe_image(626)_augmented_11.jpg,0,2,0,1,0,0,1
coffe_image(626)_augmented_12.jpg,0,2,0,1,0,0,1
coffe_image(627)_augmented_1.jpg,0,2,0,1,0,1,1
coffe_image(627)_augmented_2.jpg,0,2,0,1,0,1,1
coffe_image(627)_augmented_3.jpg,0,2,0,1,0,1,1
coffe_image(627)_augmented_4.jpg,0,2,0,1,0,1,1
coffe_image(627)_augmented_5.jpg,0,2,0,1,0,1,1
coffe_image(627)_augmented_6.jpg,0,2,0,1,0,1,1
coffe_image(627)_augmented_7.jpg,0,2,0,1,0,1,1
coffe_image(627)_augmented_8.jpg,0,2,0,1,0,1,1
coffe_image(627)_augmented_9.jpg,0,2,0,1,0,1,1
coffe_image(627)_augmented_10.jpg,0,2,0,1,0,1,1
coffe_image(627)_augmented_11.jpg,0,2,0,1,0,1,1
coffe_image(627)_augmented_12.jpg,0,2,0,1,0,1,1
coffe_image(628)_augmented_1.jpg,2,-1,2,2,2,2,1
coffe_image(628)_augmented_2.jpg,2,-1,2,2,2,2,1
coffe_image(628)_augmented_3.jpg,2,-1,2,2,2,2,1
coffe_image(628)_augmented_4.jpg,2,-1,2,2,2,2,1
coffe_image(628)_augmented_5.jpg,2,-1,2,2,2,2,1
coffe_image(628)_augmented_6.jpg,2,-1,2,2,2,2,1
coffe_image(628)_augmented_7.jpg,2,-1,2,2,2,2,1
coffe_image(628)_augmented_8.jpg,2,-1,2,2,2,2,1
coffe_image(628)_augmented_9.jpg,2,-1,2,2,2,2,1
coffe_image(628)_augmented_10.jpg,2,-1,2,2,2,2,1
coffe_image(628)_augmented_11.jpg,2,-1,2,2,2,2,1
coffe_image(628)_augmented_12.jpg,2,-1,2,2,2,2,1
coffe_image(629)_augmented_1.jpg,2,-1,2,2,2,1,1
coffe_image(629)_augmented_2.jpg,2,-1,2,2,2,1,1
coffe_image(629)_augmented_3.jpg,2,-1,2,2,2,1,1
coffe_image(629)_augmented_4.jpg,2,-1,2,2,2,1,1
coffe_image(629)_augmented_5.jpg,2,-1,2,2,2,1,1
coffe_image(629)_augmented_6.jpg,2,-1,2,2,2,1,1
coffe_image(629)_augmented_7.jpg,2,-1,2,2,2,1,1
coffe_image(629)_augmented_8.jpg,2,-1,2,2,2,1,1
coffe_image(629)_augmented_9.jpg,2,-1,2,2,2,1,1
coffe_image(629)_augmented_10.jpg,2,-1,2,2,2,1,1
coffe_image(629)_augmented_11.jpg,2,-1,2,2,2,1,1
coffe_image(629)_augmented_12.jpg,2,-1,2,2,2,1,1
coffe_image(630)_augmented_1.jpg,2,-1,0,2,2,1,1
coffe_image(630)_augmented_2.jpg,2,-1,0,2,2,1,1
coffe_image(630)_augmented_3.jpg,2,-1,0,2,2,1,1
coffe_image(630)_augmented_4.jpg,2,-1,0,2,2,1,1
coffe_image(630)_augmented_5.jpg,2,-1,0,2,2,1,1
coffe_image(630)_augmented_6.jpg,2,-1,0,2,2,1,1
coffe_image(630)_augmented_7.jpg,2,-1,0,2,2,1,1
coffe_image(630)_augmented_8.jpg,2,-1,0,2,2,1,1
coffe_image(630)_augmented_9.jpg,2,-1,0,2,2,1,1
coffe_image(630)_augmented_10.jpg,2,-1,0,2,2,1,1
coffe_image(630)_augmented_11.jpg,2,-1,0,2,2,1,1
coffe_image(630)_augmented_12.jpg,2,-1,0,2,2,1,1
coffe_image(631)_augmented_1.jpg,2,-1,0,1,2,0,1
coffe_image(631)_augmented_2.jpg,2,-1,0,1,2,0,1
coffe_image(631)_augmented_3.jpg,2,-1,0,1,2,0,1
coffe_image(631)_augmented_4.jpg,2,-1,0,1,2,0,1
coffe_image(631)_augmented_5.jpg,2,-1,0,1,2,0,1
coffe_image(631)_augmented_6.jpg,2,-1,0,1,2,0,1
coffe_image(631)_augmented_7.jpg,2,-1,0,1,2,0,1
coffe_image(631)_augmented_8.jpg,2,-1,0,1,2,0,1
coffe_image(631)_augmented_9.jpg,2,-1,0,1,2,0,1
coffe_image(631)_augmented_10.jpg,2,-1,0,1,2,0,1
coffe_image(631)_augmented_11.jpg,2,-1,0,1,2,0,1
coffe_image(631)_augmented_12.jpg,2,-1,0,1,2,0,1
coffe_image(632)_augmented_1.jpg,0,2,0,1,0,0,1
coffe_image(632)_augmented_2.jpg,0,2,0,1,0,0,1
coffe_image(632)_augmented_3.jpg,0,2,0,1,0,0,1
coffe_image(632)_augmented_4.jpg,0,2,0,1,0,0,1
coffe_image(632)_augmented_5.jpg,0,2,0,1,0,0,1
coffe_image(632)_augmented_6.jpg,0,2,0,1,0,0,1
coffe_image(632)_augmented_7.jpg,0,2,0,1,0,0,1
coffe_image(632)_augmented_8.jpg,0,2,0,1,0,0,1
coffe_image(632)_augmented_9.jpg,0,2,0,1,0,0,1
coffe_image(632)_augmented_10.jpg,0,2,0,1,0,0,1
coffe_image(632)_augmented_11.jpg,0,2,0,1,0,0,1
coffe_image(632)_augmented_12.jpg,0,2,0,1,0,0,1
coffe_image(633)_augmented_1.jpg,2,-1,2,2,2,1,1
coffe_image(633)_augmented_2.jpg,2,-1,2,2,2,1,1
coffe_image(633)_augmented_3.jpg,2,-1,2,2,2,1,1
coffe_image(633)_augmented_4.jpg,2,-1,2,2,2,1,1
coffe_image(633)_augmented_5.jpg,2,-1,2,2,2,1,1
coffe_image(633)_augmented_6.jpg,2,-1,2,2,2,1,1
coffe_image(633)_augmented_7.jpg,2,-1,2,2,2,1,1
coffe_image(633)_augmented_8.jpg,2,-1,2,2,2,1,1
coffe_image(633)_augmented_9.jpg,2,-1,2,2,2,1,1
coffe_image(633)_augmented_10.jpg,2,-1,2,2,2,1,1
coffe_image(633)_augmented_11.jpg,2,-1,2,2,2,1,1
coffe_image(633)_augmented_12.jpg,2,-1,2,2,2,1,1
coffe_image(634)_augmented_1.jpg,2,-1,1,2,2,1,1
coffe_image(634)_augmented_2.jpg,2,-1,1,2,2,1,1
coffe_image(634)_augmented_3.jpg,2,-1,1,2,2,1,1
coffe_image(634)_augmented_4.jpg,2,-1,1,2,2,1,1
coffe_image(634)_augmented_5.jpg,2,-1,1,2,2,1,1
coffe_image(634)_augmented_6.jpg,2,-1,1,2,2,1,1
coffe_image(634)_augmented_7.jpg,2,-1,1,2,2,1,1
coffe_image(634)_augmented_8.jpg,2,-1,1,2,2,1,1
coffe_image(634)_augmented_9.jpg,2,-1,1,2,2,1,1
coffe_image(634)_augmented_10.jpg,2,-1,1,2,2,1,1
coffe_image(634)_augmented_11.jpg,2,-1,1,2,2,1,1
coffe_image(634)_augmented_12.jpg,2,-1,1,2,2,1,1
coffe_image(635)_augmented_1.jpg,2,-1,2,2,2,0,1
coffe_image(635)_augmented_2.jpg,2,-1,2,2,2,0,1
coffe_image(635)_augmented_3.jpg,2,-1,2,2,2,0,1
coffe_image(635)_augmented_4.jpg,2,-1,2,2,2,0,1
coffe_image(635)_augmented_5.jpg,2,-1,2,2,2,0,1
coffe_image(635)_augmented_6.jpg,2,-1,2,2,2,0,1
coffe_image(635)_augmented_7.jpg,2,-1,2,2,2,0,1
coffe_image(635)_augmented_8.jpg,2,-1,2,2,2,0,1
coffe_image(635)_augmented_9.jpg,2,-1,2,2,2,0,1
coffe_image(635)_augmented_10.jpg,2,-1,2,2,2,0,1
coffe_image(635)_augmented_11.jpg,2,-1,2,2,2,0,1
coffe_image(635)_augmented_12.jpg,2,-1,2,2,2,0,1
coffe_image(636)_augmented_1.jpg,2,-1,2,2,2,1,1
coffe_image(636)_augmented_2.jpg,2,-1,2,2,2,1,1
coffe_image(636)_augmented_3.jpg,2,-1,2,2,2,1,1
